time,close,high,low,open,volumefrom,volumeto
1.4109228E+09,4.6872E+02,4.7025E+02,4.6547E+02,4.6655E+02,6.9321E+02,3.287237E+05
1.4109336E+09,4.6817E+02,4.6897E+02,4.6612E+02,4.6872E+02,1.0051199999999999E+03,4.7302195999999996E+05
1.4109444E+09,4.6566E+02,4.6834E+02,4.6517E+02,4.6817E+02,5.8638E+02,2.7364263E+05
1.4109552E+09,4.5998E+02,4.6616E+02,4.5845E+02,4.6566E+02,6.6849E+02,3.144478E+05
1.410966E+09,4.6105E+02,4.628E+02,4.5969E+02,4.5998E+02,1.02723E+03,4.8113782E+05
1.4109768E+09,4.5867E+02,4.6061E+02,4.5755E+02,4.6105E+02,1.37503E+03,6.421870800000001E+05
1.4109876E+09,4.6119E+02,4.6203E+02,4.5817E+02,4.5867E+02,1.4631299999999999E+03,6.8237404E+05
1.4109984E+09,4.5502E+02,4.6174E+02,4.4898E+02,4.6119E+02,1.06907E+03,4.9640741000000003E+05
1.4110092E+09,4.5368E+02,4.5628E+02,4.5323E+02,4.5502E+02,7.469399999999999E+02,3.4329971E+05
1.41102E+09,4.5482E+02,4.5628E+02,4.5337E+02,4.5368E+02,4.009E+02,1.8390426E+05
1.4110308E+09,4.4939E+02,4.5465E+02,4.4836E+02,4.5482E+02,7.667E+02,3.4820683999999997E+05
1.4110416E+09,4.323E+02,4.4955E+02,4.3012E+02,4.4939E+02,1.6599099999999999E+03,7.3098704E+05
1.4110524E+09,4.2029E+02,4.3605E+02,4.1513E+02,4.323E+02,1.2873600000000001E+03,5.641529600000001E+05
1.4110632E+09,4.1688E+02,4.2571E+02,4.0805E+02,4.2029E+02,1.5314499999999998E+03,6.556163799999999E+05
1.411074E+09,4.2348E+02,4.2893E+02,4.1606E+02,4.1688E+02,1.46222E+03,6.2433347E+05
1.4110848E+09,4.2099E+02,4.2404E+02,4.1716E+02,4.2348E+02,5.6647E+02,2.4670398E+05
1.4110956E+09,4.2713E+02,4.2872E+02,4.2081E+02,4.2099E+02,3.3535E+02,1.4737207E+05
1.4111064E+09,4.0402E+02,4.2776E+02,4.0317E+02,4.2713E+02,8.2876E+02,3.4965421E+05
1.4111172E+09,3.9509E+02,4.0585E+02,3.8845E+02,4.0402E+02,1.8829700000000003E+03,7.5166775E+05
1.411128E+09,4.0271E+02,4.028E+02,3.8548E+02,3.9509E+02,2.18862E+03,8.6669626E+05
1.4111388E+09,4.005E+02,4.0397E+02,3.9823E+02,4.0271E+02,3.4952200000000003E+03,1.41288399E+06
1.4111496E+09,3.9619E+02,4.0236E+02,3.9571E+02,4.005E+02,2.8881E+03,1.16784375E+06
1.4111604E+09,3.9757E+02,4.0022E+02,3.9471E+02,3.9619E+02,2.7833199999999997E+03,1.1198856E+06
1.4111712E+09,3.9301E+02,3.9764E+02,3.8692E+02,3.9757E+02,2.24164E+03,8.8842801E+05
1.411182E+09,4.1394E+02,4.1956E+02,3.9319E+02,3.9301E+02,2.6753999999999996E+03,1.10031382E+06
1.4111928E+09,4.1389E+02,4.1764E+02,4.0924E+02,4.1394E+02,1.9385899999999997E+03,8.031881900000001E+05
1.4112036E+09,4.2692E+02,4.2815E+02,4.1103E+02,4.1389E+02,1.5079E+03,6.3249702E+05
1.4112144E+09,4.2055E+02,4.2757E+02,4.1586E+02,4.2692E+02,1.27807E+03,5.3866204E+05
1.4112252E+09,4.1699E+02,4.2738E+02,4.1673E+02,4.2055E+02,1.75956E+03,7.491875700000001E+05
1.411236E+09,4.1131E+02,4.1829E+02,4.073E+02,4.1699E+02,1.7735300000000002E+03,7.4377569E+05
1.4112468E+09,4.1246E+02,4.1483E+02,4.055E+02,4.1131E+02,1.11463E+03,4.6362430999999994E+05
1.4112576E+09,4.1245E+02,4.1557E+02,4.0899E+02,4.1246E+02,1.09801E+03,4.5568128E+05
1.4112684E+09,4.0071E+02,4.1391E+02,3.9906E+02,4.1245E+02,1.28395E+03,5.2276439E+05
1.4112792E+09,4.024E+02,4.077E+02,3.9489E+02,4.0071E+02,1.39549E+03,5.5866529E+05
1.41129E+09,3.9806E+02,4.0332E+02,3.9474E+02,4.024E+02,1.20716E+03,4.8499961E+05
1.4113008E+09,4.0546E+02,4.077E+02,3.9626E+02,3.9806E+02,1.23348E+03,4.9715841E+05
1.4113116E+09,4.0078E+02,4.1023E+02,4.0027E+02,4.0546E+02,1.38123E+03,5.6458631E+05
1.4113224E+09,4.0234E+02,4.0568E+02,4.0084E+02,4.0078E+02,1.18731E+03,4.8574173E+05
1.4113332E+09,4.0155E+02,4.0392E+02,3.9777E+02,4.0234E+02,1.6347E+03,6.601301E+05
1.411344E+09,4.0104E+02,4.032E+02,3.9853E+02,4.0155E+02,8.524599999999999E+02,3.4406766E+05
1.4113548E+09,4.0753E+02,9.0023E+02,4.022E+02,9.0009E+02,3.3126E+02,1.3760437E+05
1.4113656E+09,4.0649E+02,4.0842E+02,4.0352E+02,4.0753E+02,9.022E+02,3.7500069999999995E+05
1.4113764E+09,4.0409E+02,4.0927E+02,4.0282E+02,4.0649E+02,1.15972E+03,4.730529600000001E+05
1.4113872E+09,4.0059E+02,4.0636E+02,3.9998E+02,4.0409E+02,2.3111099999999997E+03,9.364636E+05
1.411398E+09,4.0399E+02,4.0479E+02,3.9711E+02,4.0059E+02,2.4563E+03,1.00357492E+06
1.4114088E+09,4.0607E+02,4.0661E+02,4.0263E+02,4.0399E+02,2.67084E+03,1.10214106E+06
1.4114196E+09,4.044E+02,4.0916E+02,4.0368E+02,4.0607E+02,2.83069E+03,1.15987679E+06
1.4114304E+09,4.0515E+02,4.0889E+02,4.0359E+02,4.044E+02,1.7952899999999997E+03,7.2938682E+05
1.4114412E+09,4.0279E+02,4.0557E+02,4.0218E+02,4.0515E+02,1.1423E+03,4.6911486E+05
1.411452E+09,4.0332E+02,4.0526E+02,4.019E+02,4.0279E+02,1.36673E+03,5.5389697E+05
1.4114628E+09,3.9576E+02,4.0389E+02,3.9455E+02,4.0332E+02,1.6831799999999998E+03,6.7197352E+05
1.4114736E+09,3.9753E+02,3.9865E+02,3.9489E+02,3.9576E+02,1.56304E+03,6.2405161E+05
1.4114844E+09,3.9662E+02,3.9898E+02,3.9557E+02,3.9753E+02,2.09835E+03,8.4480448E+05
1.4114952E+09,4.324E+02,4.4718E+02,3.9723E+02,3.9662E+02,4.28776E+03,1.83755852E+06
1.411506E+09,4.3695E+02,4.445E+02,4.3213E+02,4.324E+02,4.0034800000000005E+03,1.76007481E+06
1.4115168E+09,4.3502E+02,4.4008E+02,4.3204E+02,4.3695E+02,2.13151E+03,9.329456699999999E+05
1.4115276E+09,4.2941E+02,4.3591E+02,4.2845E+02,4.3502E+02,1.55452E+03,6.7464544E+05
1.4115384E+09,4.2389E+02,4.3309E+02,4.2298E+02,4.2941E+02,2.32702E+03,9.9909486E+05
1.4115492E+09,4.3139E+02,4.3175E+02,4.2219E+02,4.2389E+02,2.32252E+03,9.913119899999999E+05
1.41156E+09,4.3327E+02,4.3619E+02,4.2738E+02,4.3139E+02,2.25817E+03,9.7655873E+05
1.4115708E+09,4.2856E+02,4.3106E+02,4.2706E+02,4.3327E+02,3.55188E+03,1.53432847E+06
1.4115816E+09,4.2728E+02,4.2963E+02,4.263E+02,4.2856E+02,3.62438E+03,1.56530223E+06
1.4115924E+09,4.2186E+02,4.2928E+02,4.216E+02,4.2728E+02,3.59563E+03,1.54379682E+06
1.4116032E+09,4.1539E+02,4.2556E+02,4.1532E+02,4.2186E+02,3.54841E+03,1.50786196E+06
1.411614E+09,4.1634E+02,4.1938E+02,4.1469E+02,4.1539E+02,2.11181E+03,8.8651698E+05
1.4116248E+09,4.1135E+02,4.1673E+02,4.1058E+02,4.1634E+02,1.67523E+03,6.9620684E+05
1.4116356E+09,4.1312E+02,4.1568E+02,4.1149E+02,4.1135E+02,1.3907900000000002E+03,5.7707893E+05
1.4116464E+09,4.1613E+02,4.1613E+02,4.1007E+02,4.1312E+02,1.11922E+03,4.6483393999999994E+05
1.4116572E+09,4.1379E+02,4.1769E+02,4.1288E+02,4.1613E+02,1.49645E+03,6.338002E+05
1.411668E+09,4.1195E+02,4.1414E+02,4.1132E+02,4.1379E+02,1.6164E+03,6.7686448E+05
1.4116788E+09,4.1253E+02,4.1394E+02,4.1059E+02,4.1195E+02,1.66882E+03,7.002256100000001E+05
1.4116896E+09,4.1455E+02,4.1661E+02,4.1056E+02,4.1253E+02,1.04179E+03,4.3460885E+05
1.4117004E+09,4.1135E+02,4.147E+02,4.104E+02,4.1455E+02,8.7829E+02,3.6705006E+05
1.4117112E+09,4.0247E+02,4.1264E+02,4.0247E+02,4.1135E+02,1.1853E+03,4.8534399E+05
1.411722E+09,4.02E+02,4.061E+02,4.0007E+02,4.0247E+02,1.3813899999999999E+03,5.5953079E+05
1.4117328E+09,4.0072E+02,4.0494E+02,4.0045E+02,4.02E+02,1.75893E+03,7.1246546E+05
1.4117436E+09,4.0466E+02,4.0534E+02,4.0065E+02,4.0072E+02,2.17762E+03,8.9396227E+05
1.4117544E+09,4.062E+02,4.0738E+02,4.0341E+02,4.0466E+02,1.8120499999999997E+03,7.3703633E+05
1.4117652E+09,4.0391E+02,4.0679E+02,4.0386E+02,4.062E+02,1.8797000000000003E+03,7.7648203E+05
1.411776E+09,4.0497E+02,4.0519E+02,4.012E+02,4.0391E+02,1.23394E+03,5.0541062E+05
1.4117868E+09,4.0464E+02,4.081E+02,4.0337E+02,4.0497E+02,6.4824E+02,2.6507561E+05
1.4117976E+09,4.0389E+02,4.0609E+02,4.0304E+02,4.0464E+02,1.1533000000000002E+03,4.6839588E+05
1.4118084E+09,4.0455E+02,4.0498E+02,4.0375E+02,4.0389E+02,1.21771E+03,4.9290575E+05
1.4118192E+09,4.0503E+02,4.0565E+02,4.0351E+02,4.0455E+02,9.368599999999999E+02,3.8000795E+05
1.41183E+09,3.9737E+02,4.0678E+02,3.9702E+02,4.0503E+02,1.7028000000000002E+03,6.9251632E+05
1.4118408E+09,3.9722E+02,3.9954E+02,3.9541E+02,3.9737E+02,1.5049299999999998E+03,6.0504824E+05
1.4118516E+09,3.9924E+02,3.994E+02,3.9704E+02,3.9722E+02,1.3374699999999998E+03,5.4106767E+05
1.4118624E+09,3.9854E+02,4.0104E+02,3.9714E+02,3.9924E+02,1.19045E+03,4.8012398E+05
1.4118732E+09,3.9763E+02,4.0067E+02,3.9763E+02,3.9854E+02,9.4495E+02,3.79601E+05
1.411884E+09,3.9762E+02,3.9879E+02,3.9636E+02,3.9763E+02,8.800999999999999E+02,3.5112383E+05
1.4118948E+09,3.9624E+02,3.978E+02,3.9498E+02,3.9762E+02,9.786100000000001E+02,3.8900181999999995E+05
1.4119056E+09,3.9145E+02,3.9843E+02,3.8984E+02,3.9624E+02,1.90236E+03,7.4817704E+05
1.4119164E+09,3.8358E+02,3.9238E+02,3.8332E+02,3.9145E+02,2.0339500000000003E+03,7.952714199999999E+05
1.4119272E+09,3.8466E+02,3.8676E+02,3.8155E+02,3.8358E+02,3.11356E+03,1.20250264E+06
1.411938E+09,3.7855E+02,3.8629E+02,3.7518E+02,3.8466E+02,2.89317E+03,1.10753697E+06
1.4119488E+09,3.8357E+02,3.8979E+02,3.7569E+02,3.7855E+02,2.59551E+03,9.947100099999999E+05
1.4119596E+09,3.8069E+02,3.8686E+02,3.8032E+02,3.8357E+02,2.09126E+03,8.0262847E+05
1.4119704E+09,3.7596E+02,3.8105E+02,3.7356E+02,3.8069E+02,2.29695E+03,8.6840758E+05
1.4119812E+09,3.7513E+02,3.7993E+02,3.7413E+02,3.7596E+02,1.67465E+03,6.3129089E+05
1.411992E+09,3.8574E+02,3.8748E+02,3.7599E+02,3.7513E+02,1.64042E+03,6.328429E+05
1.4120028E+09,3.8579E+02,3.8858E+02,3.8111E+02,3.8574E+02,2.9612799999999997E+03,1.1462968199999998E+06
1.4120136E+09,3.7851E+02,3.8614E+02,3.7774E+02,3.8579E+02,3.3361099999999997E+03,1.28947842E+06
1.4120244E+09,3.758E+02,3.8118E+02,3.7463E+02,3.7851E+02,4.08838E+03,1.55910453E+06
1.4120352E+09,3.749E+02,3.7897E+02,3.7321E+02,3.758E+02,2.08054E+03,7.922041599999999E+05
1.412046E+09,3.771E+02,3.8153E+02,3.7398E+02,3.749E+02,1.85614E+03,7.0637655E+05
1.4120568E+09,3.7691E+02,3.7863E+02,3.7541E+02,3.771E+02,1.86666E+03,7.046766699999999E+05
1.4120676E+09,3.7943E+02,3.8008E+02,3.7644E+02,3.7691E+02,1.70703E+03,6.4577639E+05
1.4120784E+09,3.8079E+02,3.8373E+02,3.7929E+02,3.7943E+02,1.27925E+03,4.9032314E+05
1.4120892E+09,3.838E+02,3.8713E+02,3.8036E+02,3.8079E+02,2.61929E+03,1.01677967E+06
1.4121E+09,3.9153E+02,3.9532E+02,3.8344E+02,3.838E+02,3.37424E+03,1.32346861E+06
1.4121108E+09,3.8802E+02,3.9217E+02,3.8627E+02,3.9153E+02,2.13795E+03,8.4082719E+05
1.4121216E+09,3.9017E+02,3.9019E+02,3.8654E+02,3.8802E+02,1.6151999999999998E+03,6.362192E+05
1.4121324E+09,3.9196E+02,3.9523E+02,3.8958E+02,3.9017E+02,1.7340299999999997E+03,6.8351431E+05
1.4121432E+09,3.8968E+02,3.928E+02,3.8742E+02,3.9196E+02,2.10427E+03,8.2236705E+05
1.412154E+09,3.8666E+02,3.9087E+02,3.8547E+02,3.8968E+02,2.0247199999999998E+03,7.857434299999999E+05
1.4121648E+09,3.8393E+02,3.8697E+02,3.8133E+02,3.8666E+02,2.79899E+03,1.07646616E+06
1.4121756E+09,3.842E+02,3.8548E+02,3.8096E+02,3.8393E+02,3.34645E+03,1.28948459E+06
1.4121864E+09,3.8414E+02,3.856E+02,3.8327E+02,3.842E+02,2.4392599999999998E+03,9.540418400000001E+05
1.4121972E+09,3.8269E+02,3.8381E+02,3.8181E+02,3.8414E+02,1.66805E+03,6.4500719E+05
1.412208E+09,3.847E+02,3.8549E+02,3.8272E+02,3.8269E+02,1.88758E+03,7.3073945E+05
1.4122188E+09,3.8344E+02,3.8468E+02,3.8303E+02,3.847E+02,1.52708E+03,5.896086E+05
1.4122296E+09,3.8096E+02,3.8438E+02,3.8061E+02,3.8344E+02,1.58403E+03,6.072414E+05
1.4122404E+09,3.8142E+02,3.8199E+02,3.8014E+02,3.8096E+02,1.5604E+03,5.958671499999999E+05
1.4122512E+09,3.7612E+02,3.8202E+02,3.7505E+02,3.8142E+02,1.75053E+03,6.666254600000001E+05
1.412262E+09,3.7333E+02,3.7721E+02,3.7323E+02,3.7612E+02,1.87872E+03,7.088666599999999E+05
1.4122728E+09,3.7592E+02,3.765E+02,3.7213E+02,3.7333E+02,2.27057E+03,8.666793700000001E+05
1.4122836E+09,3.748E+02,3.7676E+02,3.7241E+02,3.7592E+02,1.84192E+03,7.0547564E+05
1.4122944E+09,3.7573E+02,3.7586E+02,3.7253E+02,3.748E+02,1.4313700000000001E+03,5.439108099999999E+05
1.4123052E+09,3.7695E+02,3.7718E+02,3.7405E+02,3.7573E+02,1.1186599999999999E+03,4.2069520999999996E+05
1.412316E+09,3.7726E+02,3.7777E+02,3.7524E+02,3.7695E+02,1.1438600000000001E+03,4.3186570000000007E+05
1.4123268E+09,3.7704E+02,3.781E+02,3.7671E+02,3.7726E+02,1.10783E+03,4.1879782E+05
1.4123376E+09,3.6906E+02,3.7689E+02,3.6684E+02,3.7704E+02,2.57288E+03,9.5928524E+05
1.4123484E+09,3.7043E+02,3.7143E+02,3.672E+02,3.6906E+02,2.9204E+03,1.08834928E+06
1.4123592E+09,3.6787E+02,3.706E+02,3.6672E+02,3.7043E+02,3.11038E+03,1.15821704E+06
1.41237E+09,3.6375E+02,3.6935E+02,3.6312E+02,3.6787E+02,3.4026E+03,1.25745295E+06
1.4123808E+09,3.6758E+02,3.6995E+02,3.6338E+02,3.6375E+02,2.31909E+03,8.5191478E+05
1.4123916E+09,3.6567E+02,3.6843E+02,3.649E+02,3.6758E+02,2.40236E+03,8.8414924E+05
1.4124024E+09,3.5617E+02,3.6581E+02,3.5616E+02,3.6567E+02,2.24271E+03,8.129898799999999E+05
1.4124132E+09,3.5237E+02,3.5624E+02,3.4843E+02,3.5617E+02,2.58284E+03,9.1216578E+05
1.412424E+09,3.4323E+02,3.5262E+02,3.4087E+02,3.5237E+02,3.1133100000000004E+03,1.07932552E+06
1.4124348E+09,3.3561E+02,3.4808E+02,3.2759E+02,3.4323E+02,3.6564500000000003E+03,1.2528956E+06
1.4124456E+09,3.3358E+02,3.3903E+02,3.2895E+02,3.3561E+02,3.38054E+03,1.13897135E+06
1.4124564E+09,3.3519E+02,3.3991E+02,3.3169E+02,3.3358E+02,3.3387E+03,1.11832246E+06
1.4124672E+09,3.3807E+02,3.3807E+02,3.3042E+02,3.3519E+02,2.65383E+03,8.933528400000001E+05
1.412478E+09,3.3503E+02,3.4421E+02,3.3503E+02,3.3807E+02,2.98856E+03,1.01548344E+06
1.4124888E+09,3.205E+02,3.3738E+02,3.18E+02,3.3503E+02,3.1836400000000003E+03,1.0567954500000002E+06
