time,close,high,low,open,volumefrom,volumeto
1.4595228E+09,4.1615E+02,4.1677E+02,4.154E+02,4.1612E+02,1.45995E+03,6.0770328E+05
1.4595264E+09,4.1628E+02,4.1669E+02,4.1556E+02,4.1615E+02,1.78697E+03,7.4385836E+05
1.45953E+09,4.1577E+02,4.1662E+02,4.1555E+02,4.1628E+02,1.78195E+03,7.4202895E+05
1.4595336E+09,4.1589E+02,4.1634E+02,4.1523E+02,4.1577E+02,1.47592E+03,6.1379465E+05
1.4595372E+09,4.1599E+02,4.1642E+02,4.1543E+02,4.1589E+02,1.27901E+03,5.319002E+05
1.4595408E+09,4.1532E+02,4.1626E+02,4.1502E+02,4.1599E+02,1.8529E+03,7.5974466E+05
1.4595444E+09,4.1569E+02,4.1637E+02,4.1504E+02,4.1532E+02,1.46126E+03,5.8154624E+05
1.459548E+09,4.1582E+02,4.1626E+02,4.1525E+02,4.1569E+02,8.6983E+02,3.6185704E+05
1.4595516E+09,4.1624E+02,4.1662E+02,4.1552E+02,4.1582E+02,7.9321E+02,3.3027189E+05
1.4595552E+09,4.182E+02,4.1844E+02,4.1512E+02,4.1624E+02,4.46713E+03,1.8657719E+06
1.4595588E+09,4.1796E+02,4.1848E+02,4.1671E+02,4.182E+02,3.77742E+03,1.58733172E+06
1.4595624E+09,4.1829E+02,4.188E+02,4.174E+02,4.1796E+02,2.19028E+03,9.2139168E+05
1.459566E+09,4.184E+02,4.1949E+02,4.1774E+02,4.1829E+02,1.23005E+03,5.1605629E+05
1.4595696E+09,4.1754E+02,4.1824E+02,4.1701E+02,4.184E+02,1.889E+03,7.9258151E+05
1.4595732E+09,4.1788E+02,4.1818E+02,4.1648E+02,4.1754E+02,1.22821E+03,5.1421453E+05
1.4595768E+09,4.1853E+02,4.1937E+02,4.179E+02,4.1788E+02,9.8344E+02,4.132742E+05
1.4595804E+09,4.173E+02,4.1834E+02,4.1711E+02,4.1853E+02,1.19552E+03,5.0138625E+05
1.459584E+09,4.1756E+02,4.1775E+02,4.1521E+02,4.173E+02,1.64656E+03,6.8901656E+05
1.4595876E+09,4.1808E+02,4.1924E+02,4.1781E+02,4.1756E+02,8.4915E+02,3.5566537E+05
1.4595912E+09,4.1799E+02,4.1863E+02,4.1625E+02,4.1808E+02,9.7278E+02,4.097025E+05
1.4595948E+09,4.1873E+02,4.1914E+02,4.1784E+02,4.1799E+02,8.1213E+02,3.4027752E+05
1.4595984E+09,4.1745E+02,4.1822E+02,4.1683E+02,4.1873E+02,1.0216E+03,4.2831694E+05
1.459602E+09,4.1824E+02,4.1865E+02,4.17E+02,4.1745E+02,8.9261E+02,3.7544305E+05
1.4596056E+09,4.1855E+02,4.1922E+02,4.1757E+02,4.1824E+02,1.12853E+03,4.7371155E+05
1.4596092E+09,4.1814E+02,4.1889E+02,4.1733E+02,4.1855E+02,9.4217E+02,3.9412927E+05
1.4596128E+09,4.1869E+02,4.191E+02,4.1786E+02,4.1814E+02,8.8004E+02,3.735282E+05
1.4596164E+09,4.184E+02,4.1922E+02,4.178E+02,4.1869E+02,1.03354E+03,4.3266616E+05
1.45962E+09,4.179E+02,4.19E+02,4.1722E+02,4.184E+02,7.2733E+02,3.0440921E+05
1.4596236E+09,4.1835E+02,4.1891E+02,4.1763E+02,4.179E+02,6.4656E+02,2.7065718E+05
1.4596272E+09,4.1928E+02,4.1965E+02,4.1865E+02,4.1835E+02,8.7698E+02,3.6972091E+05
1.4596308E+09,4.1903E+02,4.1945E+02,4.1831E+02,4.1928E+02,6.106E+02,2.5595798E+05
1.4596344E+09,4.194E+02,4.197E+02,4.1897E+02,4.1903E+02,7.2219E+02,3.062311E+05
1.459638E+09,4.1956E+02,4.1974E+02,4.1913E+02,4.194E+02,5.8543E+02,2.458983E+05
1.4596416E+09,4.195E+02,4.1982E+02,4.1925E+02,4.1956E+02,5.7514E+02,2.4441025E+05
1.4596452E+09,4.1908E+02,4.1932E+02,4.1845E+02,4.195E+02,6.0949E+02,2.5821403E+05
1.4596488E+09,4.1895E+02,4.197E+02,4.1872E+02,4.1908E+02,9.0597E+02,3.833328E+05
1.4596524E+09,4.1924E+02,4.1957E+02,4.1865E+02,4.1895E+02,5.5831E+02,2.3649685E+05
1.459656E+09,4.1862E+02,4.1936E+02,4.1812E+02,4.1924E+02,6.7046E+02,2.8097451E+05
1.4596596E+09,4.1862E+02,4.1902E+02,4.1808E+02,4.1862E+02,5.7768E+02,2.4293884E+05
1.4596632E+09,4.1862E+02,4.1945E+02,4.1841E+02,4.1862E+02,7.2179E+02,3.0323158E+05
1.4596668E+09,4.1837E+02,4.1921E+02,4.1811E+02,4.1862E+02,7.9441E+02,3.3343608E+05
1.4596704E+09,4.1798E+02,4.1824E+02,4.172E+02,4.1837E+02,5.9502E+02,2.5080903E+05
1.459674E+09,4.1794E+02,4.1841E+02,4.1736E+02,4.1798E+02,9.0702E+02,3.7990027E+05
1.4596776E+09,4.1805E+02,4.1873E+02,4.1764E+02,4.1794E+02,7.7317E+02,3.2388433E+05
1.4596812E+09,4.181E+02,4.1879E+02,4.1731E+02,4.1805E+02,9.9151E+02,4.1502195E+05
1.4596848E+09,4.1818E+02,4.1901E+02,4.1794E+02,4.181E+02,8.4378E+02,3.5387054E+05
1.4596884E+09,4.191E+02,4.1925E+02,4.1813E+02,4.1818E+02,8.2156E+02,3.4596656E+05
1.459692E+09,4.1756E+02,4.1763E+02,4.1633E+02,4.191E+02,1.27386E+03,5.3182376E+05
1.4596956E+09,4.1915E+02,4.197E+02,4.1842E+02,4.1756E+02,1.35418E+03,5.6875718E+05
1.4596992E+09,4.1766E+02,4.1864E+02,4.1697E+02,4.1915E+02,1.27075E+03,5.3164784E+05
1.4597028E+09,4.1825E+02,4.1891E+02,4.1778E+02,4.1766E+02,6.7743E+02,2.8570329E+05
1.4597064E+09,4.2017E+02,4.2053E+02,4.193E+02,4.1825E+02,1.60699E+03,6.7764551E+05
1.45971E+09,4.1858E+02,4.189E+02,4.1774E+02,4.2017E+02,8.3026E+02,3.5247185E+05
1.4597136E+09,4.1868E+02,4.1944E+02,4.1841E+02,4.1858E+02,1.23308E+03,5.1682415E+05
1.4597172E+09,4.1852E+02,4.1885E+02,4.1733E+02,4.1868E+02,2.62672E+03,1.10268676E+06
1.4597208E+09,4.1807E+02,4.1869E+02,4.1756E+02,4.1852E+02,6.1645E+02,2.6146804E+05
1.4597244E+09,4.1931E+02,4.199E+02,4.1841E+02,4.1807E+02,9.6312E+02,4.0969882E+05
1.459728E+09,4.1998E+02,4.2008E+02,4.1905E+02,4.1931E+02,6.4876E+02,2.7248731E+05
1.4597316E+09,4.196E+02,4.2008E+02,4.1889E+02,4.1998E+02,7.1045E+02,3.0012472E+05
1.4597352E+09,4.192E+02,4.1974E+02,4.184E+02,4.196E+02,7.8514E+02,3.3252453E+05
1.4597388E+09,4.1945E+02,4.2037E+02,4.1877E+02,4.192E+02,1.12742E+03,4.747367E+05
1.4597424E+09,4.1963E+02,4.2042E+02,4.1895E+02,4.1945E+02,6.4489E+02,2.7277751E+05
1.459746E+09,4.1933E+02,4.1965E+02,4.1845E+02,4.1963E+02,8.5668E+02,3.599014E+05
1.4597496E+09,4.1966E+02,4.2013E+02,4.1896E+02,4.1933E+02,7.5095E+02,3.1513711E+05
1.4597532E+09,4.1839E+02,4.1959E+02,4.1765E+02,4.1966E+02,9.9211E+02,4.1568491E+05
1.4597568E+09,4.1626E+02,4.1876E+02,4.1512E+02,4.1839E+02,1.36092E+03,5.6832464E+05
1.4597604E+09,4.186E+02,4.1927E+02,4.1716E+02,4.1626E+02,9.0034E+02,3.7657505E+05
1.459764E+09,4.1877E+02,4.1972E+02,4.1769E+02,4.186E+02,1.13842E+03,4.7689902E+05
1.4597676E+09,4.18E+02,4.1899E+02,4.1666E+02,4.1877E+02,2.02764E+03,8.4749468E+05
1.4597712E+09,4.1778E+02,4.1885E+02,4.1722E+02,4.18E+02,1.35021E+03,5.6515026E+05
1.4597748E+09,4.1743E+02,4.1819E+02,4.1654E+02,4.1778E+02,2.96985E+03,1.24111598E+06
1.4597784E+09,4.1839E+02,4.187E+02,4.171E+02,4.1743E+02,2.17905E+03,9.1646699E+05
1.459782E+09,4.1769E+02,4.1887E+02,4.1737E+02,4.1839E+02,1.70692E+03,7.1413046E+05
1.4597856E+09,4.1876E+02,4.1916E+02,4.1727E+02,4.1769E+02,1.82927E+03,7.6543351E+05
1.4597892E+09,4.1858E+02,4.1922E+02,4.1781E+02,4.1876E+02,1.39192E+03,5.8330045E+05
1.4597928E+09,4.2082E+02,4.211E+02,4.1842E+02,4.1858E+02,3.17173E+03,1.33648999E+06
1.4597964E+09,4.1892E+02,4.1948E+02,4.1829E+02,4.2082E+02,2.04788E+03,8.6606679E+05
1.4598E+09,4.1877E+02,4.1936E+02,4.1797E+02,4.1892E+02,1.73603E+03,7.2750043E+05
1.4598036E+09,4.189E+02,4.1944E+02,4.1793E+02,4.1877E+02,1.25239E+03,5.246922E+05
1.4598072E+09,4.1882E+02,4.196E+02,4.1809E+02,4.189E+02,1.03492E+03,4.3355847E+05
1.4598108E+09,4.1921E+02,4.1966E+02,4.1827E+02,4.1882E+02,8.2298E+02,3.4536653E+05
1.4598144E+09,4.1842E+02,4.193E+02,4.1788E+02,4.1921E+02,7.6743E+02,3.2230655E+05
1.459818E+09,4.1899E+02,4.195E+02,4.1841E+02,4.1842E+02,8.1783E+02,3.4306869E+05
1.4598216E+09,4.1907E+02,4.1924E+02,4.1855E+02,4.1899E+02,9.0107E+02,3.7837937E+05
1.4598252E+09,4.2144E+02,4.2176E+02,4.189E+02,4.1907E+02,4.0138E+03,1.69407748E+06
1.4598288E+09,4.2226E+02,4.2232E+02,4.2073E+02,4.2144E+02,3.39426E+03,1.43500422E+06
1.4598324E+09,4.2239E+02,4.2267E+02,4.2112E+02,4.2226E+02,1.39506E+03,5.9054568E+05
1.459836E+09,4.2376E+02,4.2517E+02,4.2253E+02,4.2239E+02,2.55791E+03,1.08513037E+06
1.4598396E+09,4.2142E+02,4.2261E+02,4.1966E+02,4.2376E+02,1.43368E+03,6.0645021E+05
1.4598432E+09,4.2052E+02,4.2186E+02,4.1959E+02,4.2142E+02,1.394E+03,5.8784438E+05
1.4598468E+09,4.2067E+02,4.2146E+02,4.1958E+02,4.2052E+02,1.22883E+03,5.171867E+05
1.4598504E+09,4.2064E+02,4.2168E+02,4.1994E+02,4.2067E+02,1.21258E+03,5.1069126E+05
1.459854E+09,4.2108E+02,4.2197E+02,4.2035E+02,4.2064E+02,2.15978E+03,9.1074192E+05
1.4598576E+09,4.2217E+02,4.2308E+02,4.2065E+02,4.2108E+02,2.05742E+03,8.6903713E+05
1.4598612E+09,4.2061E+02,4.2184E+02,4.2016E+02,4.2217E+02,1.78535E+03,7.5400331E+05
1.4598648E+09,4.2112E+02,4.2157E+02,4.2078E+02,4.2061E+02,1.3155E+03,5.5460609E+05
1.4598684E+09,4.2061E+02,4.2144E+02,4.2012E+02,4.2112E+02,1.72722E+03,7.2702299E+05
1.459872E+09,4.2134E+02,4.2185E+02,4.2068E+02,4.2061E+02,1.39689E+03,5.9421794E+05
1.4598756E+09,4.2038E+02,4.2132E+02,4.201E+02,4.2134E+02,1.61895E+03,6.8136188E+05
1.4598792E+09,4.2121E+02,4.2197E+02,4.2082E+02,4.2038E+02,2.12655E+03,9.0275304E+05
1.4598828E+09,4.2068E+02,4.2118E+02,4.1951E+02,4.2121E+02,2.01366E+03,8.4741431E+05
1.4598864E+09,4.2069E+02,4.2137E+02,4.2006E+02,4.2068E+02,1.34255E+03,5.6527836E+05
1.45989E+09,4.2133E+02,4.2189E+02,4.2023E+02,4.2069E+02,1.45516E+03,6.1298499E+05
1.4598936E+09,4.211E+02,4.215E+02,4.2058E+02,4.2133E+02,9.0529E+02,3.8143517E+05
1.4598972E+09,4.2221E+02,4.2268E+02,4.2084E+02,4.211E+02,1.86467E+03,7.8797638E+05
1.4599008E+09,4.2253E+02,4.2275E+02,4.2174E+02,4.2221E+02,7.6433E+02,3.2357328E+05
1.4599044E+09,4.2269E+02,4.2298E+02,4.222E+02,4.2253E+02,7.5735E+02,3.2460295E+05
1.459908E+09,4.2195E+02,4.2247E+02,4.2125E+02,4.2269E+02,8.3191E+02,3.5108145E+05
1.4599116E+09,4.2196E+02,4.2249E+02,4.2073E+02,4.2195E+02,7.4329E+02,3.1358407E+05
1.4599152E+09,4.2226E+02,4.2276E+02,4.2104E+02,4.2196E+02,8.6756E+02,3.6995058E+05
1.4599188E+09,4.2176E+02,4.2248E+02,4.2102E+02,4.2226E+02,1.04302E+03,4.4105354E+05
1.4599224E+09,4.2161E+02,4.2204E+02,4.208E+02,4.2176E+02,1.54972E+03,6.5621721E+05
1.459926E+09,4.2277E+02,4.2394E+02,4.2147E+02,4.2161E+02,2.06393E+03,8.7422726E+05
1.4599296E+09,4.2108E+02,4.2208E+02,4.2062E+02,4.2277E+02,1.72296E+03,7.2754422E+05
1.4599332E+09,4.2117E+02,4.217E+02,4.2008E+02,4.2108E+02,1.05136E+03,4.4334257E+05
1.4599368E+09,4.2089E+02,4.2165E+02,4.2032E+02,4.2117E+02,1.03346E+03,4.360685E+05
1.4599404E+09,4.1984E+02,4.2084E+02,4.1865E+02,4.2089E+02,9.3113E+02,3.9122507E+05
1.459944E+09,4.2067E+02,4.2138E+02,4.1966E+02,4.1984E+02,1.24539E+03,5.2558497E+05
1.4599476E+09,4.2078E+02,4.2129E+02,4.1986E+02,4.2067E+02,2.13006E+03,9.0036986E+05
1.4599512E+09,4.2218E+02,4.2245E+02,4.2104E+02,4.2078E+02,2.02386E+03,8.5694061E+05
1.4599548E+09,4.2182E+02,4.2264E+02,4.211E+02,4.2218E+02,1.42074E+03,6.0387533E+05
1.4599584E+09,4.2141E+02,4.2213E+02,4.2031E+02,4.2182E+02,2.36926E+03,9.9865129E+05
1.459962E+09,4.2145E+02,4.2213E+02,4.2077E+02,4.2141E+02,1.95316E+03,8.2405822E+05
1.4599656E+09,4.2112E+02,4.221E+02,4.2072E+02,4.2145E+02,1.63874E+03,7.0156212E+05
1.4599692E+09,4.2184E+02,4.2223E+02,4.2114E+02,4.2112E+02,1.48995E+03,6.3691835E+05
1.4599728E+09,4.2067E+02,4.2187E+02,4.2048E+02,4.2184E+02,1.23663E+03,5.2113573E+05
1.4599764E+09,4.2103E+02,4.2137E+02,4.2002E+02,4.2067E+02,1.67138E+03,7.1246589E+05
1.45998E+09,4.216E+02,4.219E+02,4.2079E+02,4.2103E+02,1.10985E+03,4.7317579E+05
1.4599836E+09,4.2159E+02,4.2213E+02,4.2082E+02,4.216E+02,1.01818E+03,4.2954603E+05
1.4599872E+09,4.2065E+02,4.2129E+02,4.1988E+02,4.2159E+02,8.2463E+02,3.4710091E+05
1.4599908E+09,4.2203E+02,4.2252E+02,4.2118E+02,4.2065E+02,7.1259E+02,3.0134434E+05
1.4599944E+09,4.2134E+02,4.2176E+02,4.2052E+02,4.2203E+02,8.299E+02,3.501316E+05
1.459998E+09,4.2124E+02,4.2161E+02,4.2075E+02,4.2134E+02,8.1947E+02,3.4568029E+05
1.4600016E+09,4.1832E+02,4.2092E+02,4.1819E+02,4.2124E+02,4.43832E+03,1.86445898E+06
1.4600052E+09,4.1842E+02,4.1945E+02,4.1799E+02,4.1832E+02,1.8143E+03,7.609752E+05
1.4600088E+09,4.1806E+02,4.184E+02,4.1784E+02,4.1842E+02,9.6185E+02,4.0380156E+05
1.4600124E+09,4.1891E+02,4.1928E+02,4.1746E+02,4.1806E+02,1.25711E+03,5.2959288E+05
1.460016E+09,4.2023E+02,4.2094E+02,4.1911E+02,4.1891E+02,1.40358E+03,5.9208014E+05
1.4600196E+09,4.2107E+02,4.2214E+02,4.2032E+02,4.2023E+02,1.79688E+03,7.5747597E+05
1.4600232E+09,4.2151E+02,4.2214E+02,4.2061E+02,4.2107E+02,1.26388E+03,5.3301909E+05
1.4600268E+09,4.2006E+02,4.2071E+02,4.1941E+02,4.2151E+02,1.31844E+03,5.5406539E+05
1.4600304E+09,4.2011E+02,4.205E+02,4.1894E+02,4.2006E+02,1.83031E+03,7.7011852E+05
1.460034E+09,4.1911E+02,4.2023E+02,4.1879E+02,4.2011E+02,1.80725E+03,7.6269347E+05
1.4600376E+09,4.1878E+02,4.1996E+02,4.18E+02,4.1911E+02,1.49526E+03,6.3274012E+05
1.4600412E+09,4.1925E+02,4.2034E+02,4.1862E+02,4.1878E+02,1.59282E+03,6.7388177E+05
1.4600448E+09,4.206E+02,4.2078E+02,4.1919E+02,4.1925E+02,1.8134E+03,7.6859465E+05
1.4600484E+09,4.208E+02,4.2112E+02,4.2009E+02,4.206E+02,1.09537E+03,4.6134794E+05
1.460052E+09,4.2159E+02,4.2243E+02,4.2102E+02,4.208E+02,1.93475E+03,8.1684507E+05
1.4600556E+09,4.2078E+02,4.2151E+02,4.2014E+02,4.2159E+02,1.30454E+03,5.5703159E+05
1.4600592E+09,4.2025E+02,4.2086E+02,4.1953E+02,4.2078E+02,1.34159E+03,5.6433906E+05
1.4600628E+09,4.2065E+02,4.211E+02,4.2002E+02,4.2025E+02,1.27837E+03,5.3864131E+05
1.4600664E+09,4.207E+02,4.2148E+02,4.1995E+02,4.2065E+02,1.38063E+03,5.8197405E+05
1.46007E+09,4.2009E+02,4.2072E+02,4.1938E+02,4.207E+02,1.74174E+03,7.3256194E+05
1.4600736E+09,4.2074E+02,4.2103E+02,4.1971E+02,4.2009E+02,1.12126E+03,4.7632252E+05
1.4600772E+09,4.2014E+02,4.2082E+02,4.1973E+02,4.2074E+02,1.6035E+03,6.7459296E+05
1.4600808E+09,4.2034E+02,4.2068E+02,4.1968E+02,4.2014E+02,6.6895E+02,2.8137706E+05
1.4600844E+09,4.2122E+02,4.216E+02,4.2017E+02,4.2034E+02,1.44436E+03,6.1254962E+05
1.460088E+09,4.2057E+02,4.2141E+02,4.2009E+02,4.2122E+02,1.02918E+03,4.3603508E+05
1.4600916E+09,4.2091E+02,4.2137E+02,4.2012E+02,4.2057E+02,1.55794E+03,6.5790004E+05
1.4600952E+09,4.197E+02,4.2056E+02,4.1903E+02,4.2091E+02,1.10013E+03,4.6513432E+05
1.4600988E+09,4.2041E+02,4.2104E+02,4.1949E+02,4.197E+02,1.63305E+03,6.9023866E+05
1.4601024E+09,4.2156E+02,4.2216E+02,4.2007E+02,4.2041E+02,3.07386E+03,1.29830435E+06
1.460106E+09,4.2177E+02,4.2311E+02,4.2127E+02,4.2156E+02,1.88474E+03,7.9769806E+05
1.4601096E+09,4.2169E+02,4.2222E+02,4.2067E+02,4.2177E+02,9.8971E+02,4.1751008E+05
1.4601132E+09,4.2087E+02,4.2192E+02,4.2037E+02,4.2169E+02,1.11337E+03,4.6910617E+05
1.4601168E+09,4.2269E+02,4.233E+02,4.2091E+02,4.2087E+02,1.79619E+03,7.5879672E+05
1.4601204E+09,4.2215E+02,4.2288E+02,4.2117E+02,4.2269E+02,1.7473E+03,7.3912693E+05
1.460124E+09,4.2153E+02,4.2225E+02,4.2075E+02,4.2215E+02,1.86431E+03,7.903499E+05
1.4601276E+09,4.2277E+02,4.2313E+02,4.2206E+02,4.2153E+02,1.59521E+03,6.7747683E+05
1.4601312E+09,4.2217E+02,4.2267E+02,4.2106E+02,4.2277E+02,2.37758E+03,1.00715041E+06
1.4601348E+09,4.2228E+02,4.2327E+02,4.217E+02,4.2217E+02,1.83718E+03,7.7660177E+05
1.4601384E+09,4.227E+02,4.2335E+02,4.2224E+02,4.2228E+02,2.14946E+03,9.1588621E+05
1.460142E+09,4.1981E+02,4.2246E+02,4.1954E+02,4.227E+02,4.01438E+03,1.6977328E+06
1.4601456E+09,4.1861E+02,4.2012E+02,4.1515E+02,4.1981E+02,6.97954E+03,2.92178008E+06
1.4601492E+09,4.1689E+02,4.1936E+02,4.1623E+02,4.1861E+02,2.33554E+03,9.7659666E+05
1.4601528E+09,4.1835E+02,4.1956E+02,4.1636E+02,4.1689E+02,1.86425E+03,7.7940799E+05
1.4601564E+09,4.1743E+02,4.1878E+02,4.1675E+02,4.1835E+02,1.16625E+03,4.9316302E+05
1.46016E+09,4.1726E+02,4.1797E+02,4.1631E+02,4.1743E+02,1.01441E+03,4.2373592E+05
1.4601636E+09,4.1364E+02,4.179E+02,4.122E+02,4.1726E+02,5.75234E+03,2.38702556E+06
1.4601672E+09,4.139E+02,4.1515E+02,4.1232E+02,4.1364E+02,2.73011E+03,1.13188547E+06
1.4601708E+09,4.1604E+02,4.163E+02,4.1424E+02,4.139E+02,1.00014E+03,4.154204E+05
1.4601744E+09,4.1663E+02,4.1712E+02,4.1558E+02,4.1604E+02,8.6834E+02,3.6320977E+05
1.460178E+09,4.1601E+02,4.1685E+02,4.1545E+02,4.1663E+02,7.7591E+02,3.2431226E+05
1.4601816E+09,4.1548E+02,4.1646E+02,4.1516E+02,4.1601E+02,8.4055E+02,3.5084938E+05
1.4601852E+09,4.1592E+02,4.1602E+02,4.1496E+02,4.1548E+02,9.8286E+02,4.1116361E+05
1.4601888E+09,4.1526E+02,4.1603E+02,4.1487E+02,4.1592E+02,7.3306E+02,3.0745469E+05
1.4601924E+09,4.1592E+02,4.1633E+02,4.1519E+02,4.1526E+02,7.8231E+02,3.2523117E+05
1.460196E+09,4.1683E+02,4.1708E+02,4.1552E+02,4.1592E+02,9.1259E+02,3.8012321E+05
1.4601996E+09,4.1872E+02,4.2031E+02,4.1843E+02,4.1683E+02,1.4139E+03,5.9191249E+05
1.4602032E+09,4.1662E+02,4.1768E+02,4.1616E+02,4.1872E+02,9.7169E+02,4.0755921E+05
1.4602068E+09,4.1734E+02,4.1768E+02,4.1618E+02,4.1662E+02,8.9963E+02,3.7501187E+05
1.4602104E+09,4.1738E+02,4.18E+02,4.1666E+02,4.1734E+02,7.1447E+02,3.0065116E+05
1.460214E+09,4.1671E+02,4.1741E+02,4.1613E+02,4.1738E+02,9.8279E+02,4.1465937E+05
1.4602176E+09,4.1747E+02,4.1803E+02,4.163E+02,4.1671E+02,1.12117E+03,4.6788273E+05
1.4602212E+09,4.1815E+02,4.1847E+02,4.1707E+02,4.1747E+02,1.33823E+03,5.6451599E+05
1.4602248E+09,4.1756E+02,4.1813E+02,4.1692E+02,4.1815E+02,1.29744E+03,5.443161E+05
1.4602284E+09,4.181E+02,4.1838E+02,4.1706E+02,4.1756E+02,9.8605E+02,4.1174886E+05
1.460232E+09,4.1821E+02,4.1859E+02,4.1763E+02,4.181E+02,1.18279E+03,5.0019966E+05
1.4602356E+09,4.1774E+02,4.1818E+02,4.1743E+02,4.1821E+02,8.7937E+02,3.7255555E+05
1.4602392E+09,4.18E+02,4.186E+02,4.1751E+02,4.1774E+02,6.549E+02,2.7388411E+05
1.4602428E+09,4.1826E+02,4.1835E+02,4.1749E+02,4.18E+02,5.8956E+02,2.4657227E+05
1.4602464E+09,4.1779E+02,4.1829E+02,4.1742E+02,4.1826E+02,6.378E+02,2.6715268E+05
1.46025E+09,4.1855E+02,4.1904E+02,4.181E+02,4.1779E+02,5.1093E+02,2.137806E+05
1.4602536E+09,4.1857E+02,4.1903E+02,4.18E+02,4.1855E+02,5.1572E+02,2.1748582E+05
1.4602572E+09,4.1794E+02,4.1878E+02,4.174E+02,4.1857E+02,6.0888E+02,2.5697856E+05
1.4602608E+09,4.1799E+02,4.1861E+02,4.1767E+02,4.1794E+02,5.114E+02,2.137602E+05
1.4602644E+09,4.1872E+02,4.1891E+02,4.1784E+02,4.1799E+02,5.7704E+02,2.4241641E+05
1.460268E+09,4.1835E+02,4.19E+02,4.1783E+02,4.1872E+02,6.3112E+02,2.6531665E+05
1.4602716E+09,4.1798E+02,4.186E+02,4.1756E+02,4.1835E+02,7.5109E+02,3.1511748E+05
1.4602752E+09,4.1807E+02,4.1843E+02,4.1762E+02,4.1798E+02,9.5151E+02,3.9888852E+05
1.4602788E+09,4.1734E+02,4.1802E+02,4.1689E+02,4.1807E+02,8.4248E+02,3.5202482E+05
1.4602824E+09,4.2013E+02,4.2046E+02,4.1678E+02,4.1734E+02,3.81648E+03,1.60233451E+06
1.460286E+09,4.1998E+02,4.2079E+02,4.1934E+02,4.2013E+02,1.07155E+03,4.5125942E+05
1.4602896E+09,4.1884E+02,4.1976E+02,4.181E+02,4.1998E+02,1.09214E+03,4.5747729E+05
1.4602932E+09,4.1986E+02,4.2093E+02,4.1943E+02,4.1884E+02,1.20238E+03,5.0682758E+05
1.4602968E+09,4.1952E+02,4.2014E+02,4.1896E+02,4.1986E+02,1.12735E+03,4.7360564E+05
1.4603004E+09,4.1949E+02,4.2013E+02,4.1837E+02,4.1952E+02,1.12534E+03,4.7547744E+05
1.460304E+09,4.2121E+02,4.2154E+02,4.2051E+02,4.1949E+02,1.00687E+03,4.2636029E+05
1.4603076E+09,4.2099E+02,4.2139E+02,4.203E+02,4.2121E+02,1.08782E+03,4.6324404E+05
1.4603112E+09,4.2123E+02,4.2189E+02,4.2075E+02,4.2099E+02,9.4769E+02,3.9920736E+05
1.4603148E+09,4.1976E+02,4.2048E+02,4.1854E+02,4.2123E+02,1.26831E+03,5.32956E+05
1.4603184E+09,4.2098E+02,4.2137E+02,4.2E+02,4.1976E+02,8.0745E+02,3.4311287E+05
1.460322E+09,4.2093E+02,4.2171E+02,4.2058E+02,4.2098E+02,8.3259E+02,3.5101869E+05
1.4603256E+09,4.2059E+02,4.214E+02,4.2021E+02,4.2093E+02,6.2535E+02,2.6327393E+05
1.4603292E+09,4.2087E+02,4.212E+02,4.2025E+02,4.2059E+02,7.4928E+02,3.1595111E+05
1.4603328E+09,4.2123E+02,4.2145E+02,4.2025E+02,4.2087E+02,5.1187E+02,2.20452E+05
1.4603364E+09,4.2091E+02,4.2149E+02,4.2036E+02,4.2123E+02,6.2712E+02,2.6462579E+05
1.46034E+09,4.2111E+02,4.2151E+02,4.2041E+02,4.2091E+02,9.9578E+02,4.1926638E+05
1.4603436E+09,4.2114E+02,4.2151E+02,4.2063E+02,4.2111E+02,1.04425E+03,4.4249829E+05
1.4603472E+09,4.2042E+02,4.2118E+02,4.1989E+02,4.2114E+02,1.32953E+03,5.5947513E+05
1.4603508E+09,4.2018E+02,4.212E+02,4.1992E+02,4.2042E+02,9.2546E+02,3.8990553E+05
1.4603544E+09,4.2023E+02,4.2143E+02,4.1935E+02,4.2018E+02,1.23256E+03,5.1963404E+05
1.460358E+09,4.2021E+02,4.2041E+02,4.192E+02,4.2023E+02,1.33767E+03,5.6269612E+05
1.4603616E+09,4.1955E+02,4.2018E+02,4.1907E+02,4.2021E+02,1.30064E+03,5.4837696E+05
1.4603652E+09,4.1909E+02,4.2019E+02,4.1874E+02,4.1955E+02,1.79236E+03,7.5205377E+05
1.4603688E+09,4.1936E+02,4.1977E+02,4.1874E+02,4.1909E+02,1.23804E+03,5.1974879E+05
1.4603724E+09,4.1922E+02,4.2005E+02,4.1859E+02,4.1936E+02,1.66828E+03,7.0288227E+05
1.460376E+09,4.1919E+02,4.1977E+02,4.1803E+02,4.1922E+02,2.86394E+03,1.20405385E+06
1.4603796E+09,4.2016E+02,4.2081E+02,4.1903E+02,4.1919E+02,2.81089E+03,1.18691737E+06
1.4603832E+09,4.209E+02,4.2146E+02,4.2002E+02,4.2016E+02,1.7718E+03,7.5136366E+05
1.4603868E+09,4.2101E+02,4.2135E+02,4.2002E+02,4.209E+02,2.688E+03,1.13973955E+06
1.4603904E+09,4.2105E+02,4.2157E+02,4.206E+02,4.2101E+02,1.64715E+03,6.9391669E+05
1.460394E+09,4.2109E+02,4.2155E+02,4.2062E+02,4.2105E+02,2.03459E+03,8.6532814E+05
1.4603976E+09,4.2104E+02,4.2143E+02,4.2048E+02,4.2109E+02,1.62432E+03,6.8943172E+05
